Year,acadpr01,birthyr,carede01,cocurr01,commute,enrlment,enter,envadm,envcompt,envdivrs,envevent,envnacad,envschol,envsocal,envsuprt,envstu,envfac,fathredu,mothredu,gnanaly,gncitizn,gncmpts,gncommun,gndivers,gnethics,gngenled,gninq,gnothers,gnprobsv,gnquant,gnself,gnspeak,gnwork,gnwrite,internat,livenow,race05,sex,social01/social05
2005,5,82,1,5,2,2,1,3,4,3,3,2,3,3,2,7,5,5,5,3,1,4,2,2,2,4,3,4,3,4,2,3,4,3,1,2,4,2,4
2005,5,83,1,2,3,2,1,5,3,2,3,1,2,2,1,6,5,5,5,4,3,2,2,2,2,3,2,3,2,4,2,1,3,2,1,1,4,2,5
2005,4,83,1,2,2,2,1,3,4,2,3,2,3,3,3,5,4,5,5,4,3,4,2,2,3,4,3,4,3,3,3,3,4,3,1,3,4,1,4
2005,8,82,1,2,2,2,1,4,4,1,3,1,4,2,4,7,7,5,5,4,2,4,4,2,4,3,3,3,4,4,3,4,4,2,1,2,4,2,4
2005,6,81,1,2,2,2,1,4,2,2,3,3,4,3,4,7,6,5,5,4,2,4,2,3,3,3,3,3,3,3,4,4,3,4,1,1,4,1,3
2005,4,82,1,2,2,2,1,5,3,1,3,1,2,1,2,4,4,5,5,2,2,2,3,2,2,2,3,2,1,3,3,2,3,3,1,2,4,2,2
2005,3,82,1,1,1,2,2,3,4,1,2,3,1,2,2,5,6,5,5,2,1,3,3,4,1,1,4,2,2,1,2,2,2,3,1,2,4,2,2
2005,4,81,2,1,5,2,2,5,3,2,2,1,3,3,3,6,5,5,5,4,3,3,2,3,3,4,4,4,4,4,3,3,4,3,1,3,10,1,4
2005,8,83,1,2,3,2,1,3,4,1,3,1,4,1,3,4,5,5,5,4,1,4,3,2,1,4,4,4,3,4,4,4,4,2,1,2,4,2,4
2005,3,83,3,1,3,2,2,7,4,1,4,2,3,4,4,6,7,5,5,4,1,4,3,2,3,4,4,4,4,4,4,4,4,3,1,3,4,1,2
2005,5,83,1,2,1,2,1,5,4,1,2,1,3,2,2,7,3,5,5,3,2,4,3,2,3,3,2,3,2,3,2,3,3,3,1,4,4,2,2
2005,2,82,1,2,2,2,1,1,4,1,2,2,3,1,2,5,5,5,5,4,2,4,2,3,3,3,4,3,2,4,3,2,1,3,2,2,2,1,2
2005,3,83,1,5,2,1,1,4,4,3,3,2,3,2,3,6,5,5,5,2,4,3,2,3,3,3,3,3,3,2,3,2,3,2,1,2,4,2,3
2005,2,83,1,1,3,2,1,6,3,4,2,2,4,1,4,7,6,5,5,3,2,2,2,2,2,4,3,3,2,3,2,3,3,3,1,3,8,2,3
2005,2,81,1,4,2,2,1,3,3,1,3,1,3,1,2,7,6,5,5,2,2,3,2,3,2,3,4,1,3,3,2,2,3,3,1,1,4,1,5
2005,4,83,1,2,2,2,1,3,4,2,3,2,3,2,3,6,4,5,5,2,4,3,4,3,3,4,3,3,3,2,3,2,3,2,1,2,4,2,7
2005,8,81,3,1,3,2,1,4,2,2,2,2,3,2,2,1,2,5,5,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,1,3,4,2,5
2005,3,82,1,4,2,2,1,6,4,3,3,2,3,3,3,7,6,5,5,4,3,4,2,3,3,2,4,4,3,2,4,3,2,3,1,2,4,2,3
2005,3,82,1,1,2,2,2,4,4,4,3,3,4,4,4,5,5,5,5,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,1,2,4,1,5
2005,2,82,1,2,2,2,2,4,4,2,4,1,3,4,3,7,5,5,5,4,2,4,3,4,4,3,3,4,4,3,4,3,4,4,1,3,4,2,4
2005,3,83,3,2,3,2,1,1,4,1,2,1,4,1,1,5,3,5,5,1,1,2,2,1,3,1,4,2,1,1,1,1,1,1,1,3,4,1,3
2005,4,83,1,2,2,2,1,4,4,3,3,1,3,3,2,6,4,5,5,2,3,4,2,3,2,4,4,3,2,3,4,2,3,3,1,3,4,1,2
2005,3,82,1,1,2,2,2,4,4,1,3,2,2,2,3,5,5,5,5,3,2,4,2,2,2,2,2,3,1,3,2,3,2,3,1,3,10,2,2
2005,3,81,1,2,2,2,2,6,4,4,4,3,3,3,3,6,7,5,5,4,4,4,3,4,3,4,4,4,3,4,4,4,4,3,1,3,4,2,4
2005,6,82,1,2,2,2,1,5,3,1,3,1,2,1,3,6,5,5,5,4,3,4,2,3,2,3,4,3,4,4,3,2,3,2,1,2,4,2,3
2005,3,83,1,1,2,2,1,3,4,3,1,4,3,2,2,6,6,5,5,4,2,3,4,4,4,3,3,4,4,3,4,4,3,4,1,3,4,2,3
2005,2,80,1,3,2,2,1,2,4,1,2,1,1,3,1,4,5,5,5,3,2,4,1,1,1,3,2,2,2,3,2,4,2,4,1,2,10,1,5
2005,3,83,1,1,2,2,2,5,4,3,3,2,3,3,3,5,5,5,5,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,3,4,1,3
2005,3,81,1,2,2,2,1,4,3,1,2,1,2,1,2,4,5,5,5,4,2,3,2,2,2,4,3,3,2,4,3,4,3,4,1,2,4,1,3
2005,4,83,1,8,2,2,1,6,4,2,3,1,4,1,3,7,6,5,5,4,1,3,1,2,1,4,3,3,2,3,1,4,2,4,1,2,4,2,3
2005,8,83,1,3,3,2,1,6,4,4,3,3,4,4,4,6,7,5,5,4,2,3,3,3,3,4,4,4,3,4,4,4,4,4,1,3,4,1,3
2005,2,82,1,1,2,2,1,3,4,1,4,1,2,2,3,5,6,5,5,3,2,4,2,2,2,3,2,3,2,3,2,2,3,4,1,3,4,2,5
2005,5,82,1,2,2,2,1,7,3,3,3,3,3,3,3,7,7,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,1,6
2005,2,80,1,1,2,2,2,3,4,2,3,2,3,2,3,6,5,5,5,4,3,4,2,2,3,3,3,4,2,2,2,3,2,3,1,3,4,2,3
2005,3,82,1,2,3,2,1,5,4,2,3,2,3,3,2,7,7,5,5,3,4,2,2,3,3,4,3,3,3,2,3,3,3,3,1,3,4,2,3
2005,8,79,1,2,3,2,2,1,4,1,2,1,2,1,1,6,6,5,5,4,1,3,1,1,1,2,1,4,4,4,1,1,4,3,1,3,4,1,8
2005,4,83,1,3,2,2,1,5,4,3,2,3,4,2,4,7,7,5,5,3,4,4,4,3,2,4,4,4,3,3,3,3,4,3,1,4,4,2,2
2005,5,83,1,3,2,1,1,4,3,2,3,2,3,2,2,6,2,5,5,3,2,3,2,2,2,3,3,3,3,3,2,3,3,3,1,1,4,1,3
2005,2,82,1,2,2,2,1,5,4,3,4,3,3,3,3,7,6,5,5,3,3,3,4,3,4,4,3,4,3,3,3,4,3,4,1,2,4,2,2
2005,2,83,1,2,2,2,1,4,3,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,3,4,2,2
2005,8,68,4,2,2,2,2,6,4,2,3,2,3,3,3,5,5,5,5,4,2,4,3,3,4,4,4,3,4,4,3,3,4,4,2,3,8,1,1
2005,2,81,1,1,2,2,1,3,3,2,2,1,3,2,3,5,4,5,5,3,3,3,1,2,2,2,3,3,3,2,3,3,3,3,1,3,4,1,2
2005,5,82,1,2,2,2,1,3,3,1,3,1,4,2,4,7,4,5,5,4,1,3,4,1,4,2,4,4,1,3,4,2,4,3,1,2,4,2,4
2005,4,77,4,1,4,2,1,3,4,1,3,1,3,3,1,5,7,4,6,4,1,4,3,4,4,4,3,2,4,4,3,2,4,2,1,3,3,1,4
2005,2,82,1,2,2,2,1,6,3,3,4,1,3,3,4,6,6,4,6,4,3,3,2,2,3,3,4,4,2,4,4,2,3,3,1,3,3,2,2
2005,2,81,1,2,2,2,1,6,2,1,3,1,2,1,2,7,6,3,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,2,4,2,2
2005,8,82,3,1,2,2,2,5,4,2,4,2,4,3,4,7,5,3,7,4,1,4,1,1,1,2,3,4,3,4,2,3,3,2,1,3,4,2,3
2005,3,76,1,5,3,1,2,3,4,2,3,1,2,1,2,6,6,7,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,1,3,3,2,3
2005,2,83,1,2,3,2,1,4,1,2,2,1,4,1,3,6,6,7,4,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,3,2,2,4
2005,3,83,1,6,4,2,1,7,4,3,4,2,3,2,3,7,6,6,5,3,4,4,4,3,4,3,4,4,4,2,4,4,3,4,1,3,4,2,3
2005,8,83,1,2,2,2,1,5,4,2,4,1,4,1,3,7,5,6,5,4,1,4,1,2,1,2,1,3,3,4,2,4,4,2,1,2,4,2,2
2005,3,83,5,6,2,2,1,3,4,4,3,2,2,3,4,7,6,6,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,1,3,4,2,4
2005,5,82,1,3,2,2,1,5,2,1,2,1,4,1,3,6,5,6,5,3,1,3,1,1,2,2,3,4,2,3,3,3,2,3,1,3,4,2,2
2005,2,79,6,1,4,2,2,4,3,3,4,1,3,3,2,4,5,6,5,3,3,2,3,2,3,3,2,2,2,4,3,4,3,4,1,3,4,2,3
2005,6,83,1,1,3,2,2,2,4,1,1,1,4,1,2,5,3,6,5,2,1,3,1,1,1,4,1,2,1,2,1,2,2,2,1,3,4,2,3
2005,5,83,1,2,2,2,2,7,3,3,3,1,2,1,2,6,7,6,5,4,3,3,2,4,3,3,4,3,4,4,4,4,2,2,1,2,4,1,3
2005,4,82,1,2,2,2,1,2,3,2,3,2,3,3,2,6,4,6,5,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,4,2,3
2005,4,78,1,2,2,2,2,3,3,2,2,2,1,3,2,2,6,6,5,2,2,3,1,2,2,2,1,2,2,3,1,1,2,2,1,2,4,1,2
2005,4,83,1,2,2,2,1,7,4,1,4,1,4,1,4,6,6,6,5,4,2,4,3,1,1,3,3,4,4,4,2,3,4,3,1,1,4,1,2
2005,3,82,1,1,2,2,2,5,3,2,2,1,3,2,3,5,5,6,5,3,2,3,2,2,2,4,3,3,2,3,2,2,3,3,1,3,8,2,5
2005,5,82,1,1,2,2,1,2,4,1,2,1,3,1,2,5,6,6,5,3,2,3,3,3,3,4,3,2,2,3,3,1,3,2,1,3,4,2,4
2005,2,82,1,4,1,2,1,6,4,1,2,1,2,1,2,6,5,6,5,4,1,4,1,1,1,2,3,4,3,4,1,3,2,1,1,2,4,1,2
2005,4,80,2,1,2,2,1,4,2,1,2,1,2,1,1,6,2,6,5,4,2,4,1,1,1,1,1,4,1,4,1,1,1,2,1,3,4,1,3
2005,3,81,1,1,2,2,2,3,4,1,3,1,3,3,3,5,4,6,5,3,3,4,1,2,2,3,3,4,1,3,1,2,3,2,1,3,10,2,3
2005,2,82,1,2,2,2,1,3,3,1,2,1,2,1,2,5,5,6,5,2,2,3,2,1,2,2,2,2,1,2,2,3,3,3,1,2,4,1,4
2005,3,83,1,3,2,2,1,2,2,2,2,1,2,1,2,6,3,6,5,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,3,4,1,3
2005,4,81,1,1,4,2,1,4,4,3,3,2,3,3,3,6,6,6,5,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,1,3,4,1,4
2005,3,83,1,2,2,2,1,3,3,3,3,1,2,2,3,5,6,6,5,4,3,3,4,3,3,3,4,2,3,4,3,1,3,2,1,2,4,1,8
2005,7,81,1,2,2,2,2,2,3,3,2,2,2,3,2,5,3,6,5,2,1,4,2,2,1,2,1,3,2,4,1,3,4,3,1,1,10,1,4
2005,5,83,1,3,2,2,1,3,4,3,3,2,2,3,3,5,4,6,5,2,1,2,3,1,1,2,3,3,3,2,3,2,2,2,1,1,4,2,2
2005,3,82,1,1,2,1,1,4,3,3,3,1,2,2,3,6,5,6,5,2,2,3,2,2,3,3,4,3,3,2,3,2,3,2,1,2,4,1,5
2005,2,81,1,3,3,2,1,5,4,2,4,2,2,4,2,7,7,6,5,4,2,4,2,4,4,3,4,4,4,3,4,4,4,4,1,3,4,2,6
2005,3,82,1,6,2,2,1,5,4,3,3,3,3,3,4,7,7,6,5,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,1,2,4,2,2
2005,4,83,1,2,2,2,1,3,4,2,4,3,2,3,3,6,5,6,5,4,3,2,3,3,3,4,4,3,3,2,4,2,2,3,1,2,4,2,3
2005,3,79,2,2,2,2,2,3,4,1,3,2,2,1,2,5,5,6,5,2,2,3,2,2,1,1,2,2,1,2,2,1,1,2,1,3,10,2,2
2005,3,81,1,3,2,2,1,4,4,2,3,2,3,2,3,6,4,6,5,3,1,2,1,2,1,4,2,3,2,3,1,3,4,4,1,3,4,1,4
2005,5,68,8,1,8,1,2,1,4,2,2,1,1,1,2,5,1,6,5,3,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,3,4,1,3
2005,5,81,1,2,2,2,2,3,4,2,2,1,4,2,3,5,4,6,5,4,1,3,3,2,2,3,1,2,1,4,1,2,4,3,2,2,2,2,5
2005,5,82,1,2,2,1,1,1,2,1,1,1,2,1,3,7,6,6,5,3,1,2,1,1,3,4,3,3,3,3,3,3,4,2,1,2,4,2,4
2005,6,82,1,2,2,2,1,5,4,1,3,2,3,1,2,7,5,6,5,4,3,4,2,2,2,3,2,3,3,2,2,4,3,2,1,3,4,1,3
2005,3,85,2,4,2,2,2,7,4,2,4,1,3,2,3,5,6,6,5,4,3,4,2,3,2,4,4,4,4,4,2,4,4,4,1,3,4,2,2
2005,5,81,6,5,4,2,1,4,2,2,2,3,3,3,2,4,5,6,5,3,2,3,1,2,2,2,3,1,3,2,3,2,2,1,2,3,5,1,4
2005,5,83,1,2,2,2,1,2,3,3,3,3,2,3,2,7,4,6,5,4,4,4,2,4,3,4,4,4,3,3,4,3,3,3,1,3,4,2,4
2005,3,77,3,2,2,2,2,3,3,2,2,2,3,2,3,4,6,6,5,4,3,4,4,3,4,4,3,4,3,3,3,4,4,4,1,3,4,2,2
2005,4,82,1,8,2,2,1,3,3,2,3,1,3,1,2,6,5,6,5,3,3,3,1,3,1,3,3,2,3,3,3,2,2,2,1,4,4,1,4
2005,8,83,1,7,7,2,1,5,4,2,4,1,4,3,4,6,6,5,6,2,4,4,2,2,2,3,4,4,1,2,4,3,2,3,1,3,3,2,2
2005,3,82,1,1,3,2,2,4,4,2,2,2,3,2,3,5,4,5,6,3,2,4,2,2,2,3,3,3,3,3,3,3,3,3,1,3,4,2,4
2005,4,64,8,1,5,1,1,1,4,2,1,1,3,1,2,2,2,5,6,2,1,3,1,1,2,2,2,2,1,1,2,3,2,3,1,3,4,2,4
2005,3,83,1,2,2,2,1,4,3,2,3,1,2,2,2,7,5,5,6,2,3,3,2,3,2,1,2,3,2,2,3,2,3,1,1,3,4,2,3
2005,3,83,1,3,2,2,1,7,3,3,3,3,3,3,3,6,4,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,1,2
2005,4,81,1,2,2,1,1,3,4,1,4,1,2,2,3,5,6,5,6,4,3,4,2,1,2,3,3,3,3,4,2,4,3,4,1,2,4,1,4
2005,2,83,1,2,2,2,1,3,4,2,3,2,2,2,2,6,3,5,6,2,2,4,1,2,1,3,2,4,1,2,3,4,2,4,1,2,4,2,4
2005,2,83,1,4,2,2,1,6,4,3,2,2,3,3,3,7,7,5,6,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,4,2,3
2005,2,82,1,8,2,2,1,5,4,2,4,2,3,2,2,6,4,5,6,4,3,4,3,2,3,4,3,4,3,4,4,4,4,2,1,3,4,1,3
2005,8,81,1,2,2,2,1,6,3,2,3,2,4,2,2,6,6,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,10,1,3
2005,4,79,3,1,2,2,2,5,4,1,3,1,3,1,1,4,3,5,6,4,4,3,3,2,2,2,2,2,2,1,2,4,2,4,1,1,4,2,4
2005,3,83,1,1,2,2,1,4,4,1,1,2,3,3,3,5,5,5,6,3,4,3,3,3,3,4,3,2,3,3,3,2,3,2,1,3,4,2,2
2005,3,82,1,5,2,2,1,6,4,1,4,1,4,3,3,7,7,5,6,4,1,4,2,4,4,4,3,4,3,4,4,3,3,3,1,3,3,2,3
2005,3,83,4,4,3,2,1,5,3,3,3,3,3,3,3,6,6,5,6,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,1,3
2005,7,83,1,2,3,2,1,5,4,3,2,2,2,3,3,7,6,5,6,3,1,4,2,2,3,3,3,3,2,4,3,2,4,2,1,2,4,2,4
2005,3,82,1,3,2,2,1,3,3,3,4,2,2,4,4,7,5,5,6,4,1,4,4,2,4,3,4,4,2,4,3,3,3,3,1,1,8,2,2
2005,3,82,1,1,2,2,1,3,4,2,3,2,3,3,2,6,5,5,6,2,2,3,1,4,2,3,3,3,2,2,3,2,3,3,1,1,4,2,4
2005,4,83,1,8,2,2,1,7,4,4,4,2,2,3,3,7,7,5,6,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,1,1,4,2,2
2005,5,82,1,1,2,2,1,3,4,2,3,1,3,2,2,6,6,5,6,4,4,4,2,3,3,3,4,4,3,3,4,3,3,3,1,2,10,1,3
2005,2,80,1,1,2,1,1,3,2,1,1,1,2,1,2,5,4,5,6,2,1,3,1,1,1,2,2,2,1,1,1,2,1,3,1,3,4,2,3
2005,2,81,1,3,4,2,1,4,3,2,3,1,2,2,3,5,5,5,6,4,1,3,1,2,1,4,3,2,2,3,3,2,4,4,1,3,4,2,3
2005,3,83,1,2,2,2,1,6,2,2,2,1,3,1,2,7,6,5,6,3,3,3,2,2,3,3,3,3,2,3,2,3,2,3,1,2,4,2,2
2005,4,83,1,1,2,2,1,2,4,2,2,1,1,2,1,3,4,7,5,4,4,3,4,3,4,2,4,2,3,2,4,4,2,4,1,1,4,2,4
2005,4,83,1,3,1,2,1,5,4,1,3,2,3,1,3,4,6,7,5,4,1,3,2,3,3,4,3,4,2,3,2,3,2,2,1,2,4,1,5
2005,2,83,1,2,2,2,1,3,2,1,2,1,1,1,2,7,6,7,5,3,2,3,1,2,2,4,3,2,2,2,1,2,2,4,1,3,4,1,3
2005,5,83,1,3,2,2,1,4,4,1,4,2,2,3,1,5,1,7,5,3,3,4,3,2,3,3,3,3,2,3,2,4,2,3,1,2,4,2,3
2005,5,83,1,3,3,2,1,4,4,2,3,2,4,2,3,6,5,7,5,4,2,3,2,3,3,4,3,3,3,2,2,2,3,3,1,3,4,2,6
2005,4,80,1,1,2,1,2,3,2,2,2,1,2,1,2,4,5,7,5,3,3,3,1,3,2,3,3,3,2,3,2,3,2,3,1,3,4,1,4
2005,3,83,1,2,2,2,1,3,3,1,2,2,1,2,2,2,5,7,5,4,2,3,3,1,2,3,3,1,3,3,4,2,2,2,1,2,4,1,6
2005,7,83,1,1,2,2,1,5,3,1,3,1,4,2,3,5,5,7,5,4,2,4,2,2,2,3,3,3,2,3,2,3,4,2,1,2,4,2,5
2005,2,82,1,1,2,2,1,1,2,1,1,2,4,1,1,7,1,7,5,2,3,2,1,1,1,2,3,1,1,1,3,1,2,2,1,2,10,1,5
2005,8,82,1,1,4,2,1,5,4,3,3,2,3,2,2,6,5,7,5,3,2,4,2,2,3,3,4,3,3,3,3,3,3,2,1,2,4,1,3
2005,2,82,1,8,2,2,1,2,4,2,2,1,1,1,2,7,3,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,10,1,8
2005,2,81,1,1,2,2,1,3,4,2,3,1,3,2,3,4,3,7,5,2,2,3,1,3,2,3,3,3,1,2,3,2,3,3,1,3,4,1,3
2005,2,82,1,3,3,2,2,2,4,1,1,1,2,3,2,7,6,7,5,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,1,3,4,1,2
2005,3,82,1,1,2,2,2,3,2,1,3,2,2,1,2,4,4,7,5,3,1,2,2,1,2,4,3,2,1,1,2,2,1,3,1,3,4,2,8
2005,3,83,1,3,3,2,1,6,2,2,2,1,3,1,3,7,5,7,5,2,3,2,2,2,1,3,3,2,2,2,2,2,3,2,1,3,4,2,2
2005,8,82,1,3,2,2,1,5,4,2,4,1,4,2,2,7,5,7,5,4,2,4,3,2,1,3,4,3,3,4,3,4,3,1,1,3,4,1,3
2005,5,81,1,1,2,2,2,4,4,2,3,1,4,2,2,4,4,7,5,4,2,3,2,2,3,3,3,3,2,4,3,3,4,3,1,3,4,2,2
2005,3,82,1,2,2,2,1,1,4,2,3,1,3,1,3,4,2,6,6,2,1,3,2,2,1,1,2,2,1,1,2,3,2,1,1,3,10,2,4
2005,5,81,2,1,4,2,2,4,4,2,3,1,4,2,4,7,7,6,6,4,2,4,2,2,3,4,4,4,4,4,4,4,4,4,1,3,4,1,3
2005,3,80,1,1,2,2,1,4,3,1,2,1,2,1,2,4,5,6,6,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,4,1,3
2005,2,77,1,2,2,1,1,2,4,1,1,1,3,2,1,5,1,6,6,3,3,3,2,2,1,4,2,2,2,2,2,2,1,2,1,2,4,1,2
2005,4,82,1,2,2,2,1,6,4,2,2,2,3,2,3,6,5,6,6,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,1,2,4,2,2
2005,7,82,1,1,2,2,1,3,3,2,1,1,4,1,2,6,6,6,6,3,2,3,1,1,1,3,4,2,1,2,2,2,2,2,1,3,4,2,2
2005,4,82,1,2,2,2,1,5,3,2,3,3,3,3,3,6,6,6,6,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,1,2,4,2,4
2005,3,83,1,8,2,2,1,7,4,3,4,3,3,2,3,7,6,6,6,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,1,3,4,1,3
2005,2,83,1,1,3,2,1,3,3,2,2,1,2,1,2,7,3,6,6,4,1,3,1,1,1,2,1,3,2,4,1,4,2,2,1,3,4,2,3
2005,2,82,1,2,2,1,1,3,4,2,2,2,3,2,2,6,4,6,6,3,2,4,1,1,1,3,3,4,2,3,2,3,3,3,1,2,4,1,4
2005,2,81,1,4,2,2,2,2,4,2,2,1,3,1,2,2,5,6,6,4,2,4,4,4,4,2,3,2,3,4,4,2,1,3,1,3,4,2,2
2005,2,82,1,5,2,2,1,7,3,3,3,3,3,3,3,7,7,6,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,4
2005,5,83,1,3,3,1,1,4,2,3,3,3,3,3,3,3,6,6,6,3,3,2,3,3,3,3,3,3,2,3,3,2,1,2,1,2,4,2,5
2005,4,82,1,3,2,2,1,4,4,4,3,3,3,4,4,7,5,6,6,3,2,3,3,3,3,4,3,4,3,3,3,3,4,4,1,2,4,1,3
2005,3,83,1,3,2,2,1,4,3,1,2,1,2,1,2,6,5,6,6,3,2,3,4,4,4,4,4,4,4,3,4,3,4,3,2,2,4,2,4
2005,3,83,1,1,2,2,2,1,3,2,1,1,3,1,1,2,1,6,6,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,3,4,1,2
2005,4,83,2,3,2,2,1,7,3,3,3,3,3,3,3,7,7,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,4,2,2
2005,8,83,3,2,3,2,1,5,3,2,4,1,2,2,3,6,6,5,7,4,2,3,2,3,3,3,3,3,3,3,3,4,3,4,1,3,4,2,2
2005,4,83,3,3,2,2,2,4,4,4,3,3,3,3,4,7,6,5,7,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,3,4,2,5
2005,3,82,1,6,2,2,1,6,4,2,4,2,3,2,3,7,5,5,7,4,4,4,4,2,4,4,4,4,3,3,4,4,4,2,1,4,4,2,3
2005,3,83,1,4,2,2,1,4,4,1,3,1,3,1,3,6,6,7,6,4,3,4,2,2,3,4,4,4,3,4,3,4,4,4,1,3,4,2,3
2005,4,58,7,3,2,1,2,5,3,2,3,2,3,2,4,6,7,7,6,4,1,2,2,2,2,4,2,2,2,2,2,3,3,3,1,3,4,1,7
2005,2,82,1,1,3,2,1,2,4,2,2,1,3,1,2,3,6,7,6,4,1,4,1,3,2,4,4,3,3,4,2,3,4,3,1,3,4,1,3
2005,3,83,1,4,2,2,1,3,2,1,3,1,2,1,2,5,6,7,6,4,4,2,2,2,4,2,4,3,4,2,4,4,2,4,1,2,10,2,4
2005,3,80,1,1,3,2,1,2,3,1,2,1,4,1,2,5,3,7,6,3,1,3,1,2,1,3,2,4,2,3,2,3,1,3,1,3,4,2,2
2005,3,81,3,4,2,1,1,4,4,2,2,1,3,2,3,5,4,7,6,4,2,4,2,2,1,3,3,4,3,3,2,2,3,4,1,3,4,1,4
2005,4,82,1,4,2,2,1,4,3,2,3,2,3,2,2,7,5,7,6,3,3,4,2,4,3,4,4,4,3,3,4,3,2,2,1,1,4,2,6
2005,5,80,1,2,3,2,2,7,4,1,2,2,4,2,3,7,7,7,6,2,1,2,2,1,2,3,3,4,4,2,3,2,3,2,1,3,9,1,2
2005,4,81,1,1,2,2,2,3,4,1,2,2,3,2,3,5,4,7,6,2,2,3,1,3,4,3,3,3,2,2,3,3,3,3,1,2,4,2,5
2005,8,81,1,1,2,2,1,4,4,3,2,1,4,3,3,7,5,7,6,4,2,4,4,3,4,4,3,4,4,4,4,4,4,4,1,2,4,1,3
2005,3,82,1,3,2,2,1,6,3,2,3,2,3,2,3,7,6,7,6,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,1,3,4,2,4
2005,3,82,1,3,2,2,1,5,3,2,3,2,3,2,2,7,6,7,6,4,1,3,1,2,2,3,3,4,2,4,3,3,4,3,1,3,4,1,4
2005,2,84,1,3,2,2,1,3,3,2,2,1,2,1,2,6,5,7,6,3,1,3,2,2,2,3,2,3,2,3,2,2,3,2,1,2,2,2,2
2005,2,83,1,2,2,2,2,4,4,2,2,2,2,2,3,5,6,7,6,3,1,3,2,2,1,3,1,2,2,3,1,2,2,2,1,4,4,1,3
2005,3,82,1,2,2,2,1,5,3,2,2,2,3,2,2,7,6,6,7,3,2,3,2,2,3,4,3,2,3,3,3,2,3,3,1,2,4,2,3
2005,2,83,1,2,1,2,1,2,4,2,2,2,1,1,4,3,5,6,7,1,1,2,2,2,3,3,4,1,3,1,2,1,2,1,1,4,4,1,8
2005,5,84,4,4,5,2,1,4,3,1,4,2,3,3,1,4,4,7,7,2,4,4,2,2,1,4,3,3,1,3,3,1,3,2,1,4,6,1,4
2005,3,75,1,1,5,2,1,7,4,3,2,2,3,2,3,7,7,7,7,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,1,3,7,2,4
2005,5,83,1,2,2,1,2,3,4,1,3,1,3,1,3,6,7,7,7,4,4,3,4,3,4,3,4,3,3,4,3,4,3,4,1,1,2,2,3
2005,3,82,1,1,4,2,1,1,1,1,1,1,1,1,1,4,1,7,7,1,4,1,4,4,4,1,4,1,4,1,4,1,1,1,1,3,7,2,1
2005,3,82,1,2,2,2,1,4,4,3,4,2,4,1,4,7,7,7,7,4,3,4,3,3,3,4,4,4,4,4,2,4,4,4,1,2,4,2,3
2005,3,83,1,2,2,2,2,2,3,1,2,1,2,3,2,5,4,7,7,2,3,4,2,2,3,3,2,3,2,3,4,3,4,2,1,2,4,2,2
2005,5,NA,3,1,3,2,2,7,4,2,3,2,2,2,2,5,5,NA,1,4,1,4,2,3,2,4,4,4,2,4,2,4,4,4,1,3,3,2,2
2005,6,79,7,1,2,2,2,2,2,1,3,1,2,1,2,3,3,NA,3,3,1,1,1,1,1,3,2,1,1,2,1,1,2,2,1,3,4,2,3
2005,4,82,1,1,3,2,1,5,4,4,3,2,4,3,3,5,7,6,NA,3,1,4,1,3,1,4,2,4,3,2,2,3,2,3,1,3,4,2,6
2005,4,81,4,1,4,2,2,5,4,3,4,3,3,3,3,5,6,NA,NA,4,3,3,3,4,4,3,3,4,3,3,4,4,3,4,1,3,10,2,3
